#RC	PMF(kcal/mol)		#RC	PMF(kcal/mol)		STDEV			#RC	PMF(kcal/mol)		STDEV			#RC	PMF(kcal/mol)		STDEV			#RC	PMF(kcal/mol)			STDEV
	cMD (6000 ns)		LiGaMD (300 ns x 3)		STDEV			LiGaMD_Dual (300 ns x 3)	STDEV			LiGaMD_Modified (300 ns x 3)	STDEV			LiGaMD_Dual_Modified (300 ns x 3)	STDEV
14	3.60046868232025	14	3.31919443562928	0.621295317066776	14	4.11448655962195	0.301200301759646	14	0.613063323104884	0.558691714118858	14	0.89129926339371	0.0718802487140977
14.5	3.55407364776872	14.5	3.26341464444355	0.612272967710345	14.5	3.99469262530131	0.308903717856692	14.5	0.559496450065308	0.562073278789388	14.5	0.823860558861083	0.0675501263988076
15	3.56972546654346	15	3.23014950689403	0.608198256322566	15	4.03951108888982	0.269208970212736	15	0.513583913403137	0.553880239294055	15	0.774165332317	0.0738168275094622
15.5	3.4875820710161	15.5	3.18178873226672	0.601660725380006	15.5	3.98972884184213	0.317647595093441	15.5	0.464615667375783	0.54667479534302	15.5	0.727938782514614	0.0725589661016529
16	3.45331112876083	16	3.13990674561108	0.601293230531896	16	3.92247674093999	0.271335946192654	16	0.418680515818176	0.544897537936462	16	0.679283756556756	0.0714193498976236
16.5	3.4209156593832	16.5	3.09884440934308	0.616150721627946	16.5	3.86507573462725	0.327734735308579	16.5	0.382092702225479	0.55561642911301	16.5	0.634881758384746	0.0738173677449613
17	3.42919727689873	17	3.07667387327731	0.610926748219886	17	3.86420028406864	0.397496434763133	17	0.368261691066517	0.552094668595594	17	0.619930942288627	0.0724021150855197
17.5	3.36348401689319	17.5	3.07190450070355	0.599508412415017	17.5	3.85524549518266	0.314811806074891	17.5	0.352792299783926	0.536917184337136	17.5	0.609159518934548	0.0521379640380684
18	3.38372961293613	18	3.06797348410878	0.581298939124676	18	3.85600102497917	0.314733223701604	18	0.342925949959978	0.529440101804157	18	0.611482832234483	0.0493645280767461
18.5	3.36973672547026	18.5	3.05287265373371	0.601273192293856	18.5	3.89220062185976	0.308754041612626	18.5	0.333189602994413	0.54221714217224	18.5	0.609210988220255	0.0511177740815796
19	3.32495817161897	19	3.04128650756852	0.589588606546681	19	3.845922503954	0.313626746086926	19	0.319821073916878	0.540187158842719	19	0.593679670817991	0.04943194831133
19.5	3.3560668927715	19.5	3.03216706837114	0.601705075519422	19.5	3.79110285502963	0.325225360190986	19.5	0.31189874602157	0.54022447492638	19.5	0.586593162433791	0.0381545760311698
20	3.34511255363337	20	3.05110715231607	0.596337345532975	20	3.81455473272782	0.301436907547084	20	0.329945185714308	0.5284411840477	20	0.581894901392165	0.033878235219144
20.5	3.39411805483249	20.5	3.11840079067074	0.571396327410391	20.5	3.89948631855815	0.375814011288945	20.5	0.402442563594268	0.514076659203175	20.5	0.638010416582979	0.0266203314180409
21	3.40736527401269	21	3.19438209003554	0.57493478476991	21	3.98071996375389	0.328100126764341	21	0.469409044797017	0.504716923468245	21	0.714655729077237	0.0200498111620851
21.5	3.47844884110006	21.5	3.2653255514287	0.565357108979681	21.5	4.12500939845173	0.357429004710201	21.5	0.541341980234965	0.500989045909093	21.5	0.78899052707334	0.0257880926898497
22	3.50155161538499	22	3.33930799877333	0.56382600232101	22	4.12770955010191	0.397802911161344	22	0.630120680521721	0.50237953950453	22	0.875631951157524	0.0274216933181785
22.5	3.53217175414233	22.5	3.46648840711094	0.569641032089788	22.5	4.25532827551908	0.312519486264393	22.5	0.7342136373166	0.50471229604578	22.5	0.967636511186521	0.0141442094890472
23	3.58580227309512	23	3.58497649354124	0.581932139628559	23	4.33074845512485	0.346259819206818	23	0.84928659925311	0.517149892541527	23	1.06392072846705	0.0063771578657418
23.5	3.64079105145733	23.5	3.69127547077538	0.553163473401469	23.5	4.425279593514	0.366878716866295	23.5	0.963761314275327	0.49773082642862	23.5	1.15388900243549	0.0116395879730669
24	3.72156405780113	24	3.84577965665978	0.534769190254256	24	4.53060659381182	0.305312991700453	24	1.10332709572295	0.481182781055055	24	1.27064042333312	0.0231873590308204
24.5	3.74242388221148	24.5	3.97455155632831	0.555895528246395	24.5	4.66048220567109	0.422265311051505	24.5	1.23982218330495	0.486673575055393	24.5	1.38303724443186	0.0255388278218694
25	3.82588870569878	25	4.1290985789848	0.562950286180986	25	4.892505861464	0.320052300568503	25	1.39635902835479	0.484425480323379	25	1.54250287985511	0.0225055502347729
25.5	3.99804629784492	25.5	4.32268538943417	0.525663186431369	25.5	4.96069849936597	0.375606216387387	25.5	1.5880774400899	0.472390760694634	25.5	1.71410179373022	0.0200947007147509
26	3.98369102507674	26	4.56963518713872	0.505753339968577	26	5.07341171302678	0.337335060584333	26	1.82376799968697	0.470781296553716	26	1.90723164783967	0.0374141589960274
26.5	4.09663321367043	26.5	4.79279019363482	0.48561411574774	26.5	5.47358113678285	0.383629312400902	26.5	2.06602894297792	0.470033020580658	26.5	2.13164171374776	0.0296221171871865
27	4.18434495176567	27	5.05004115987741	0.504872618362781	27	5.63507959333815	0.319039355066961	27	2.33550151232096	0.459080833930259	27	2.36479450056852	0.0138330692945242
27.5	4.29329829286703	27.5	5.32901163122521	0.548563513942507	27.5	6.03768897085006	0.34246728472892	27.5	2.59784564937764	0.463657916624271	27.5	2.62575859259873	0.0463463389216011
28	4.5516054246304	28	5.60225467843556	0.646071125858184	28	5.98815233685999	0.263082148318822	28	2.89373362561262	0.482825862269158	28	2.88910436925768	0.0512767379600259
28.5	4.77347115807434	28.5	5.90615424251039	0.589596414972803	28.5	6.6378559184238	0.360166909959452	28.5	3.18102575859291	0.517549424690145	28.5	3.22178887711708	0.118045761226911
29	4.66327515964386	29	8.12713901814765	1.89694687696837	29	12.5143245074467	9.89381100785909	29	3.47252880376894	0.45483604358404	29	3.5747156389893	0.118983034332009
29.5	4.96203589206664	29.5	9.6889474833769	0.275285001680021	29.5	23.2557032090693	1.61857328368804	29.5	3.87334535326233	0.38472090012761	29.5	3.94939517297788	0.182509618398896
30	5.18390162551058	30	10.0716645449545	0.127235350962038	30	23.874383961737	1.58366004176487	30	4.25606241483993	0.413699746929059	30	4.56807592564557	0.272188079825062
30.5	5.45153376889206	30.5	10.4586048104939	0.234967272622505	30.5	24.1926855094937	1.35268455099392	30.5	4.64300268037929	0.542574922755923	30.5	4.8863774734023	0.173947692299962
31	5.59433209294682	31	11.2899136880233	0.388228028419506	31	24.7198305055118	0.769801837478767	31	5.47431155790875	0.695198611785314	31	5.41352246942038	0.875041852738503
31.5	5.9532408617717	31.5	11.9979477226138	0.602554713001838	--	--	--	31.5	6.18234559249922	0.866611793296291	--	--	--
32	6.36367132920794	--	--	--	--	--	--	--	--	--	--	--	--
